,day,num_revs,state,category
26,27,1.0,WI,Barbeque
27,28,2.0,WI,Barbeque
28,29,2.0,WI,Barbeque
29,30,3.0,WI,Barbeque
30,31,0.0,WI,Barbeque
31,32,1.0,WI,Barbeque
32,33,3.0,WI,Barbeque
33,34,1.0,WI,Barbeque
34,35,1.0,WI,Barbeque
35,36,0.0,WI,Barbeque
36,37,0.0,WI,Barbeque
37,38,0.0,WI,Barbeque
38,39,1.0,WI,Barbeque
39,40,1.0,WI,Barbeque
40,41,1.0,WI,Barbeque
41,42,3.0,WI,Barbeque
42,43,1.0,WI,Barbeque
43,44,0.0,WI,Barbeque
44,45,2.0,WI,Barbeque
45,46,0.0,WI,Barbeque
46,47,1.0,WI,Barbeque
47,48,1.0,WI,Barbeque
48,49,1.0,WI,Barbeque
49,50,0.0,WI,Barbeque
50,51,0.0,WI,Barbeque
51,52,0.0,WI,Barbeque
0,1,4.0,WI,Japanese
1,2,6.0,WI,Japanese
2,3,4.0,WI,Japanese
3,4,6.0,WI,Japanese
4,5,8.0,WI,Japanese
5,6,3.0,WI,Japanese
6,7,4.0,WI,Japanese
7,8,5.0,WI,Japanese
8,9,3.0,WI,Japanese
9,10,1.0,WI,Japanese
10,11,1.0,WI,Japanese
11,12,7.0,WI,Japanese
12,13,5.0,WI,Japanese
13,14,4.0,WI,Japanese
14,15,6.0,WI,Japanese
15,16,7.0,WI,Japanese
16,17,2.0,WI,Japanese
17,18,5.0,WI,Japanese
18,19,6.0,WI,Japanese
19,20,4.0,WI,Japanese
20,21,4.0,WI,Japanese
21,22,3.0,WI,Japanese
22,23,3.0,WI,Japanese
23,24,3.0,WI,Japanese
24,25,0.0,WI,Japanese
25,26,4.0,WI,Japanese
26,27,1.0,WI,Japanese
27,28,6.0,WI,Japanese
28,29,3.0,WI,Japanese
29,30,1.0,WI,Japanese
30,31,2.0,WI,Japanese
31,32,6.0,WI,Japanese
32,33,6.0,WI,Japanese
33,34,4.0,WI,Japanese
34,35,2.0,WI,Japanese
35,36,2.0,WI,Japanese
36,37,3.0,WI,Japanese
37,38,4.0,WI,Japanese
38,39,2.0,WI,Japanese
39,40,5.0,WI,Japanese
40,41,4.0,WI,Japanese
41,42,1.0,WI,Japanese
42,43,3.0,WI,Japanese
43,44,6.0,WI,Japanese
44,45,3.0,WI,Japanese
45,46,6.0,WI,Japanese
46,47,3.0,WI,Japanese
47,48,3.0,WI,Japanese
48,49,1.0,WI,Japanese
49,50,2.0,WI,Japanese
50,51,2.0,WI,Japanese
51,52,4.0,WI,Japanese
0,1,0.0,WI,Desserts
1,2,0.0,WI,Desserts
2,3,1.0,WI,Desserts
3,4,0.0,WI,Desserts
4,5,0.0,WI,Desserts
5,6,0.0,WI,Desserts
6,7,1.0,WI,Desserts
7,8,2.0,WI,Desserts
8,9,0.0,WI,Desserts
9,10,0.0,WI,Desserts
10,11,0.0,WI,Desserts
11,12,0.0,WI,Desserts
12,13,0.0,WI,Desserts
13,14,0.0,WI,Desserts
14,15,1.0,WI,Desserts
15,16,2.0,WI,Desserts
16,17,0.0,WI,Desserts
17,18,0.0,WI,Desserts
18,19,0.0,WI,Desserts
19,20,2.0,WI,Desserts
20,21,0.0,WI,Desserts
21,22,1.0,WI,Desserts
22,23,0.0,WI,Desserts
23,24,1.0,WI,Desserts
24,25,0.0,WI,Desserts
25,26,0.0,WI,Desserts
26,27,1.0,WI,Desserts
27,28,0.0,WI,Desserts
28,29,0.0,WI,Desserts
29,30,2.0,WI,Desserts
30,31,2.0,WI,Desserts
31,32,0.0,WI,Desserts
32,33,2.0,WI,Desserts
33,34,1.0,WI,Desserts
34,35,0.0,WI,Desserts
35,36,0.0,WI,Desserts
36,37,0.0,WI,Desserts
37,38,2.0,WI,Desserts
38,39,1.0,WI,Desserts
39,40,0.0,WI,Desserts
40,41,0.0,WI,Desserts
41,42,0.0,WI,Desserts
42,43,0.0,WI,Desserts
43,44,1.0,WI,Desserts
44,45,0.0,WI,Desserts
45,46,0.0,WI,Desserts
46,47,0.0,WI,Desserts
47,48,1.0,WI,Desserts
48,49,0.0,WI,Desserts
49,50,0.0,WI,Desserts
50,51,0.0,WI,Desserts
51,52,0.0,WI,Desserts
0,1,6.0,OH,Thai
1,2,5.0,OH,Thai
2,3,3.0,OH,Thai
3,4,2.0,OH,Thai
4,5,6.0,OH,Thai
5,6,5.0,OH,Thai
6,7,6.0,OH,Thai
7,8,8.0,OH,Thai
8,9,11.0,OH,Thai
9,10,4.0,OH,Thai
10,11,4.0,OH,Thai
11,12,6.0,OH,Thai
12,13,4.0,OH,Thai
13,14,3.0,OH,Thai
14,15,10.0,OH,Thai
15,16,5.0,OH,Thai
16,17,7.0,OH,Thai
17,18,4.0,OH,Thai
18,19,2.0,OH,Thai
19,20,3.0,OH,Thai
20,21,4.0,OH,Thai
21,22,5.0,OH,Thai
22,23,6.0,OH,Thai
23,24,3.0,OH,Thai
24,25,3.0,OH,Thai
25,26,7.0,OH,Thai
26,27,8.0,OH,Thai
27,28,3.0,OH,Thai
28,29,11.0,OH,Thai
29,30,5.0,OH,Thai
30,31,9.0,OH,Thai
31,32,9.0,OH,Thai
32,33,12.0,OH,Thai
33,34,10.0,OH,Thai
34,35,11.0,OH,Thai
35,36,4.0,OH,Thai
36,37,7.0,OH,Thai
37,38,5.0,OH,Thai
38,39,11.0,OH,Thai
39,40,6.0,OH,Thai
40,41,7.0,OH,Thai
41,42,3.0,OH,Thai
42,43,6.0,OH,Thai
43,44,3.0,OH,Thai
44,45,6.0,OH,Thai
45,46,2.0,OH,Thai
46,47,2.0,OH,Thai
47,48,7.0,OH,Thai
48,49,7.0,OH,Thai
49,50,6.0,OH,Thai
50,51,5.0,OH,Thai
51,52,5.0,OH,Thai
0,1,1.0,OH,Hot Dogs
1,2,3.0,OH,Hot Dogs
2,3,2.0,OH,Hot Dogs
3,4,3.0,OH,Hot Dogs
4,5,2.0,OH,Hot Dogs
5,6,1.0,OH,Hot Dogs
6,7,2.0,OH,Hot Dogs
7,8,4.0,OH,Hot Dogs
8,9,1.0,OH,Hot Dogs
9,10,0.0,OH,Hot Dogs
10,11,1.0,OH,Hot Dogs
11,12,4.0,OH,Hot Dogs
12,13,4.0,OH,Hot Dogs
13,14,0.0,OH,Hot Dogs
14,15,4.0,OH,Hot Dogs
